"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MAX","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean__MAX","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean__MAX","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean__MIN","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MAX"
"52","1.5548055171966553","1.5548055171966553","1.5548055171966553","1.2861868143081665","1.2861868143081665","1.2861868143081665","1.4846014976501465","1.4846014976501465","1.4846014976501465","2.0616514682769775","2.0616514682769775","2.0616514682769775","3.061832904815674","3.061832904815674","3.061832904815674","2.627340078353882","2.627340078353882","2.627340078353882","9596530851840","9596530851840","9596530851840","3.843804359436035","3.843804359436035","3.843804359436035","3.002352714538574","3.002352714538574","3.002352714538574","7.569543361663818","7.569543361663818","7.569543361663818"
"53","1.4041427373886108","1.4041427373886108","1.4041427373886108","1.4516820907592773","1.4516820907592773","1.4516820907592773","1.3940746784210205","1.3940746784210205","1.3940746784210205","3.1973958015441895","3.1973958015441895","3.1973958015441895","6214146","6214146","6214146","1.8802601099014282","1.8802601099014282","1.8802601099014282","17588575797248","17588575797248","17588575797248","5.466664791107178","5.466664791107178","5.466664791107178","2.2214269638061523","2.2214269638061523","2.2214269638061523","4.450795650482178","4.450795650482178","4.450795650482178"
"54","1.495566487312317","1.495566487312317","1.495566487312317","1.344456434249878","1.344456434249878","1.344456434249878","1.5120038986206055","1.5120038986206055","1.5120038986206055","2.4447641372680664","2.4447641372680664","2.4447641372680664","10.770025253295898","10.770025253295898","10.770025253295898","3960065024","3960065024","3960065024","27367605010432","27367605010432","27367605010432","7.155587196350098","7.155587196350098","7.155587196350098","3.0514073371887207","3.0514073371887207","3.0514073371887207","85601856","85601856","85601856"
"55","3385866.75","3385866.75","3385866.75","1.271545171737671","1.271545171737671","1.271545171737671","1.3428090810775757","1.3428090810775757","1.3428090810775757","2.421703577041626","2.421703577041626","2.421703577041626","7.1562066078186035","7.1562066078186035","7.1562066078186035","2.296980142593384","2.296980142593384","2.296980142593384","16219511980032","16219511980032","16219511980032","10.453020095825195","10.453020095825195","10.453020095825195","81.18045806884766","81.18045806884766","81.18045806884766","3.535489559173584","3.535489559173584","3.535489559173584"
"56","1.6218305826187134","1.6218305826187134","1.6218305826187134","1.3309223651885986","1.3309223651885986","1.3309223651885986","1.4699510335922241","1.4699510335922241","1.4699510335922241","3.980036973953247","3.980036973953247","3.980036973953247","3247116544","3247116544","3247116544","2.169826030731201","2.169826030731201","2.169826030731201","39207007420416","39207007420416","39207007420416","5.139815330505371","5.139815330505371","5.139815330505371","4.363475799560547","4.363475799560547","4.363475799560547","8812683","8812683","8812683"
"57","1.784440040588379","1.784440040588379","1.784440040588379","1.3046237230300903","1.3046237230300903","1.3046237230300903","1.3970081806182861","1.3970081806182861","1.3970081806182861","2.1898674964904785","2.1898674964904785","2.1898674964904785","5503110.5","5503110.5","5503110.5","1.6552753448486328","1.6552753448486328","1.6552753448486328","29854168776704","29854168776704","29854168776704","52653.796875","52653.796875","52653.796875","3.417961835861206","3.417961835861206","3.417961835861206","3994280.75","3994280.75","3994280.75"
"58","1.284105658531189","1.284105658531189","1.284105658531189","1.428909420967102","1.428909420967102","1.428909420967102","1.327006220817566","1.327006220817566","1.327006220817566","4.686966419219971","4.686966419219971","4.686966419219971","49167332","49167332","49167332","2.131406784057617","2.131406784057617","2.131406784057617","40690700517376","40690700517376","40690700517376","9.43529224395752","9.43529224395752","9.43529224395752","6.632620334625244","6.632620334625244","6.632620334625244","6.425436973571777","6.425436973571777","6.425436973571777"
"59","1.3137593269348145","1.3137593269348145","1.3137593269348145","3230.2880859375","3230.2880859375","3230.2880859375","1.5862772464752197","1.5862772464752197","1.5862772464752197","3.147470474243164","3.147470474243164","3.147470474243164","561125504","561125504","561125504","1.7794936895370483","1.7794936895370483","1.7794936895370483","59305915056128","59305915056128","59305915056128","8.318300247192383","8.318300247192383","8.318300247192383","2.693878650665283","2.693878650665283","2.693878650665283","83932920","83932920","83932920"
"60","1.3463321924209595","1.3463321924209595","1.3463321924209595","1.38735830783844","1.38735830783844","1.38735830783844","1.5186364650726318","1.5186364650726318","1.5186364650726318","4.159425258636475","4.159425258636475","4.159425258636475","541151936","541151936","541151936","2.1472737789154053","2.1472737789154053","2.1472737789154053","933983655297024","933983655297024","933983655297024","8.377037048339844","8.377037048339844","8.377037048339844","4.189328193664551","4.189328193664551","4.189328193664551","2.0431690216064453","2.0431690216064453","2.0431690216064453"
"61","1.3595077991485596","1.3595077991485596","1.3595077991485596","1.3286802768707275","1.3286802768707275","1.3286802768707275","1.3156169652938843","1.3156169652938843","1.3156169652938843","2.3103272914886475","2.3103272914886475","2.3103272914886475","43.52552795410156","43.52552795410156","43.52552795410156","2.6417667865753174","2.6417667865753174","2.6417667865753174","84674944696320","84674944696320","84674944696320","7.943113327026367","7.943113327026367","7.943113327026367","3.5654313564300537","3.5654313564300537","3.5654313564300537","1693442.25","1693442.25","1693442.25"
"62","1.4027817249298096","1.4027817249298096","1.4027817249298096","1.3944886922836304","1.3944886922836304","1.3944886922836304","1.5017569065093994","1.5017569065093994","1.5017569065093994","2.9795782566070557","2.9795782566070557","2.9795782566070557","24520766","24520766","24520766","3.525768280029297","3.525768280029297","3.525768280029297","112027720744960","112027720744960","112027720744960","946.8141479492188","946.8141479492188","946.8141479492188","2.52602219581604","2.52602219581604","2.52602219581604","41571668","41571668","41571668"
"63","1.3732231855392456","1.3732231855392456","1.3732231855392456","1.27278470993042","1.27278470993042","1.27278470993042","1.3460888862609863","1.3460888862609863","1.3460888862609863","3.340754508972168","3.340754508972168","3.340754508972168","1243045376","1243045376","1243045376","2.3417091369628906","2.3417091369628906","2.3417091369628906","113706625138688","113706625138688","113706625138688","6.065003871917725","6.065003871917725","6.065003871917725","1241413.5","1241413.5","1241413.5","7.962454319000244","7.962454319000244","7.962454319000244"
"64","1.3674038648605347","1.3674038648605347","1.3674038648605347","3595.31201171875","3595.31201171875","3595.31201171875","1.3823992013931274","1.3823992013931274","1.3823992013931274","2.737460136413574","2.737460136413574","2.737460136413574","3.3791589736938477","3.3791589736938477","3.3791589736938477","3.812868118286133","3.812868118286133","3.812868118286133","183822570225664","183822570225664","183822570225664","2.7794077396392822","2.7794077396392822","2.7794077396392822","3.4579243659973145","3.4579243659973145","3.4579243659973145","1.750361442565918","1.750361442565918","1.750361442565918"
"65","1.2604832649230957","1.2604832649230957","1.2604832649230957","1.3404781818389893","1.3404781818389893","1.3404781818389893","1.631827473640442","1.631827473640442","1.631827473640442","2.0073957443237305","2.0073957443237305","2.0073957443237305","2734871.25","2734871.25","2734871.25","2.159748077392578","2.159748077392578","2.159748077392578","333336908136448","333336908136448","333336908136448","6.765478610992432","6.765478610992432","6.765478610992432","2.3882579803466797","2.3882579803466797","2.3882579803466797","204795.109375","204795.109375","204795.109375"
"66","1.2706705331802368","1.2706705331802368","1.2706705331802368","1.3000413179397583","1.3000413179397583","1.3000413179397583","1.3827602863311768","1.3827602863311768","1.3827602863311768","2.233814239501953","2.233814239501953","2.233814239501953","2205170176","2205170176","2205170176","2.016892671585083","2.016892671585083","2.016892671585083","6623173504139264","6623173504139264","6623173504139264","6.271054267883301","6.271054267883301","6.271054267883301","1.988659381866455","1.988659381866455","1.988659381866455","1.9991484880447388","1.9991484880447388","1.9991484880447388"
"67","1.3998876810073853","1.3998876810073853","1.3998876810073853","1.3027704954147339","1.3027704954147339","1.3027704954147339","3.1060950756073","3.1060950756073","3.1060950756073","2806.083740234375","2806.083740234375","2806.083740234375","30116986880","30116986880","30116986880","1.6643781661987305","1.6643781661987305","1.6643781661987305","10210321599823872","10210321599823872","10210321599823872","5.557175159454346","5.557175159454346","5.557175159454346","2.5116093158721924","2.5116093158721924","2.5116093158721924","2.316039562225342","2.316039562225342","2.316039562225342"
"68","1.469065546989441","1.469065546989441","1.469065546989441","1.289745807647705","1.289745807647705","1.289745807647705","1.3057245016098022","1.3057245016098022","1.3057245016098022","2.73622727394104","2.73622727394104","2.73622727394104","6813282.5","6813282.5","6813282.5","2.6236956119537354","2.6236956119537354","2.6236956119537354","14477661518692352","14477661518692352","14477661518692352","6.0327959060668945","6.0327959060668945","6.0327959060668945","2.2099204063415527","2.2099204063415527","2.2099204063415527","4.791276931762695","4.791276931762695","4.791276931762695"
"69","1.345838189125061","1.345838189125061","1.345838189125061","1.6183890104293823","1.6183890104293823","1.6183890104293823","1.3264877796173096","1.3264877796173096","1.3264877796173096","2.3580541610717773","2.3580541610717773","2.3580541610717773","28438334","28438334","28438334","1.8571038246154785","1.8571038246154785","1.8571038246154785","12006948295671808","12006948295671808","12006948295671808","5.05343770980835","5.05343770980835","5.05343770980835","2.997110366821289","2.997110366821289","2.997110366821289","80.90435791015625","80.90435791015625","80.90435791015625"
"70","1.5813133716583252","1.5813133716583252","1.5813133716583252","1.2721593379974365","1.2721593379974365","1.2721593379974365","1.4313141107559204","1.4313141107559204","1.4313141107559204","3.3304951190948486","3.3304951190948486","3.3304951190948486","53062684","53062684","53062684","2.170628309249878","2.170628309249878","2.170628309249878","17035396147838976","17035396147838976","17035396147838976","3.319955587387085","3.319955587387085","3.319955587387085","6.639359474182129","6.639359474182129","6.639359474182129","4.066300392150879","4.066300392150879","4.066300392150879"
"71","1.4447041749954224","1.4447041749954224","1.4447041749954224","1.268751859664917","1.268751859664917","1.268751859664917","1.7833237648010254","1.7833237648010254","1.7833237648010254","2.448930263519287","2.448930263519287","2.448930263519287","44449580","44449580","44449580","4.014044284820557","4.014044284820557","4.014044284820557","20901771878596610","20901771878596610","20901771878596610","13.010372161865234","13.010372161865234","13.010372161865234","2.141691207885742","2.141691207885742","2.141691207885742","2.7671430110931396","2.7671430110931396","2.7671430110931396"
"72","1.3032606840133667","1.3032606840133667","1.3032606840133667","1.3157178163528442","1.3157178163528442","1.3157178163528442","1.3466122150421143","1.3466122150421143","1.3466122150421143","3.0150249004364014","3.0150249004364014","3.0150249004364014","3685309440","3685309440","3685309440","1.98124361038208","1.98124361038208","1.98124361038208","27969432621940736","27969432621940736","27969432621940736","219867.890625","219867.890625","219867.890625","98.84264373779297","98.84264373779297","98.84264373779297","34096.64453125","34096.64453125","34096.64453125"
"73","1.3130290508270264","1.3130290508270264","1.3130290508270264","1.80666983127594","1.80666983127594","1.80666983127594","1.3837034702301025","1.3837034702301025","1.3837034702301025","2.4758574962615967","2.4758574962615967","2.4758574962615967","7057749.5","7057749.5","7057749.5","2.9502782821655273","2.9502782821655273","2.9502782821655273","49912734069817340","49912734069817340","49912734069817340","5.471762657165527","5.471762657165527","5.471762657165527","2.3458430767059326","2.3458430767059326","2.3458430767059326","2.12395977973938","2.12395977973938","2.12395977973938"
"74","35.20639419555664","35.20639419555664","35.20639419555664","1.234523892402649","1.234523892402649","1.234523892402649","1.3534154891967773","1.3534154891967773","1.3534154891967773","3.194674015045166","3.194674015045166","3.194674015045166","9.22021198272705","9.22021198272705","9.22021198272705","2.809349536895752","2.809349536895752","2.809349536895752","760335380351287300","760335380351287300","760335380351287300","16.497451782226562","16.497451782226562","16.497451782226562","2.6717746257781982","2.6717746257781982","2.6717746257781982","3.855891227722168","3.855891227722168","3.855891227722168"
"75","1.3090468645095825","1.3090468645095825","1.3090468645095825","1.2578125","1.2578125","1.2578125","3.491103172302246","3.491103172302246","3.491103172302246","2.8203940391540527","2.8203940391540527","2.8203940391540527","525.0630493164062","525.0630493164062","525.0630493164062","3.241617441177368","3.241617441177368","3.241617441177368","1259489882422640600","1259489882422640600","1259489882422640600","9.628662109375","9.628662109375","9.628662109375","5.0778913497924805","5.0778913497924805","5.0778913497924805","783808.625","783808.625","783808.625"
"76","1.4266762733459473","1.4266762733459473","1.4266762733459473","1.225485920906067","1.225485920906067","1.225485920906067","3.374081611633301","3.374081611633301","3.374081611633301","2.5905239582061768","2.5905239582061768","2.5905239582061768","23.607873916625977","23.607873916625977","23.607873916625977","1.6625051498413086","1.6625051498413086","1.6625051498413086","348140668805185540","348140668805185540","348140668805185540","10.118097305297852","10.118097305297852","10.118097305297852","2.328900098800659","2.328900098800659","2.328900098800659","299620.15625","299620.15625","299620.15625"
