"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median__MAX","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median__MAX","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median__MAX","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median__MIN","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median__MAX"
"44","1.0000320672988892","1.0000320672988892","1.0000320672988892","1.000112771987915","1.000112771987915","1.000112771987915","1.0000580549240112","1.0000580549240112","1.0000580549240112","1.0012551546096802","1.0012551546096802","1.0012551546096802","1.0002338886260986","1.0002338886260986","1.0002338886260986","1.0013774633407593","1.0013774633407593","1.0013774633407593","2.91554856300354","2.91554856300354","2.91554856300354","1.0041277408599854","1.0041277408599854","1.0041277408599854","1.0018407106399536","1.0018407106399536","1.0018407106399536","1.0001788139343262","1.0001788139343262","1.0001788139343262"
"45","1.0000298023223877","1.0000298023223877","1.0000298023223877","1.00010347366333","1.00010347366333","1.00010347366333","1.00006103515625","1.00006103515625","1.00006103515625","1.0010653734207153","1.0010653734207153","1.0010653734207153","1.000320553779602","1.000320553779602","1.000320553779602","1.0007200241088867","1.0007200241088867","1.0007200241088867","3.1515536308288574","3.1515536308288574","3.1515536308288574","1.0026113986968994","1.0026113986968994","1.0026113986968994","1.000772476196289","1.000772476196289","1.000772476196289","1.0001893043518066","1.0001893043518066","1.0001893043518066"
"46","1.0000288486480713","1.0000288486480713","1.0000288486480713","1.0001113414764404","1.0001113414764404","1.0001113414764404","1.0000553131103516","1.0000553131103516","1.0000553131103516","1.001098394393921","1.001098394393921","1.001098394393921","1.0004295110702515","1.0004295110702515","1.0004295110702515","1.002762794494629","1.002762794494629","1.002762794494629","2.8954782485961914","2.8954782485961914","2.8954782485961914","1.0024209022521973","1.0024209022521973","1.0024209022521973","1.001955509185791","1.001955509185791","1.001955509185791","1.0002076625823975","1.0002076625823975","1.0002076625823975"
"47","1.000030755996704","1.000030755996704","1.000030755996704","1.0001065731048584","1.0001065731048584","1.0001065731048584","1.0000543594360352","1.0000543594360352","1.0000543594360352","1.00116765499115","1.00116765499115","1.00116765499115","1.0002403259277344","1.0002403259277344","1.0002403259277344","1.0031880140304565","1.0031880140304565","1.0031880140304565","2.9878435134887695","2.9878435134887695","2.9878435134887695","1.0027066469192505","1.0027066469192505","1.0027066469192505","1.001866102218628","1.001866102218628","1.001866102218628","1.0001522302627563","1.0001522302627563","1.0001522302627563"
"48","1.000024437904358","1.000024437904358","1.000024437904358","1.0000895261764526","1.0000895261764526","1.0000895261764526","1.0000500679016113","1.0000500679016113","1.0000500679016113","1.0011341571807861","1.0011341571807861","1.0011341571807861","1.00019109249115","1.00019109249115","1.00019109249115","1.003547191619873","1.003547191619873","1.003547191619873","3.1827032566070557","3.1827032566070557","3.1827032566070557","1.0044809579849243","1.0044809579849243","1.0044809579849243","1.0045329332351685","1.0045329332351685","1.0045329332351685","1.0002119541168213","1.0002119541168213","1.0002119541168213"
"49","1.0000286102294922","1.0000286102294922","1.0000286102294922","1.0001020431518555","1.0001020431518555","1.0001020431518555","1.0000559091567993","1.0000559091567993","1.0000559091567993","1.0009291172027588","1.0009291172027588","1.0009291172027588","1.000280737876892","1.000280737876892","1.000280737876892","1.0041115283966064","1.0041115283966064","1.0041115283966064","2.5641393661499023","2.5641393661499023","2.5641393661499023","1.003564476966858","1.003564476966858","1.003564476966858","1.0013192892074585","1.0013192892074585","1.0013192892074585","1.000245451927185","1.000245451927185","1.000245451927185"
"50","1.0000250339508057","1.0000250339508057","1.0000250339508057","1.000100016593933","1.000100016593933","1.000100016593933","1.000046968460083","1.000046968460083","1.000046968460083","1.000832200050354","1.000832200050354","1.000832200050354","1.000381350517273","1.000381350517273","1.000381350517273","1.0039587020874023","1.0039587020874023","1.0039587020874023","2.388486385345459","2.388486385345459","2.388486385345459","1.002516269683838","1.002516269683838","1.002516269683838","1.003241777420044","1.003241777420044","1.003241777420044","1.00017249584198","1.00017249584198","1.00017249584198"
"51","1.0000298023223877","1.0000298023223877","1.0000298023223877","1.000112533569336","1.000112533569336","1.000112533569336","1.0000516176223755","1.0000516176223755","1.0000516176223755","1.0009552240371704","1.0009552240371704","1.0009552240371704","1.0003113746643066","1.0003113746643066","1.0003113746643066","1.0034528970718384","1.0034528970718384","1.0034528970718384","3.8110592365264893","3.8110592365264893","3.8110592365264893","1.0044044256210327","1.0044044256210327","1.0044044256210327","1.0038560628890991","1.0038560628890991","1.0038560628890991","1.0001986026763916","1.0001986026763916","1.0001986026763916"
"52","1.0000290870666504","1.0000290870666504","1.0000290870666504","1.0001002550125122","1.0001002550125122","1.0001002550125122","1.0000479221343994","1.0000479221343994","1.0000479221343994","1.0007482767105103","1.0007482767105103","1.0007482767105103","1.000182032585144","1.000182032585144","1.000182032585144","1.0018986463546753","1.0018986463546753","1.0018986463546753","2.7949700355529785","2.7949700355529785","2.7949700355529785","1.0026624202728271","1.0026624202728271","1.0026624202728271","1.0035499334335327","1.0035499334335327","1.0035499334335327","1.0001736879348755","1.0001736879348755","1.0001736879348755"
"53","1.0000265836715698","1.0000265836715698","1.0000265836715698","1.0001085996627808","1.0001085996627808","1.0001085996627808","1.0000464916229248","1.0000464916229248","1.0000464916229248","1.0011893510818481","1.0011893510818481","1.0011893510818481","1.0002074241638184","1.0002074241638184","1.0002074241638184","1.002383828163147","1.002383828163147","1.002383828163147","3.0395162105560303","3.0395162105560303","3.0395162105560303","1.002340316772461","1.002340316772461","1.002340316772461","1.0018519163131714","1.0018519163131714","1.0018519163131714","1.000127911567688","1.000127911567688","1.000127911567688"
"54","1.0000334978103638","1.0000334978103638","1.0000334978103638","1.0000907182693481","1.0000907182693481","1.0000907182693481","1.0000466108322144","1.0000466108322144","1.0000466108322144","1.000817894935608","1.000817894935608","1.000817894935608","1.0003023147583008","1.0003023147583008","1.0003023147583008","1.001041293144226","1.001041293144226","1.001041293144226","3.2860426902770996","3.2860426902770996","3.2860426902770996","1.0024149417877197","1.0024149417877197","1.0024149417877197","1.0037699937820435","1.0037699937820435","1.0037699937820435","1.000159502029419","1.000159502029419","1.000159502029419"
"55","1.0000228881835938","1.0000228881835938","1.0000228881835938","1.0000874996185303","1.0000874996185303","1.0000874996185303","1.0000451803207397","1.0000451803207397","1.0000451803207397","1.000968337059021","1.000968337059021","1.000968337059021","1.0001437664031982","1.0001437664031982","1.0001437664031982","1.0043383836746216","1.0043383836746216","1.0043383836746216","2.5252130031585693","2.5252130031585693","2.5252130031585693","1.0050386190414429","1.0050386190414429","1.0050386190414429","1.0012743473052979","1.0012743473052979","1.0012743473052979","1.0001097917556763","1.0001097917556763","1.0001097917556763"
"56","1.0000295639038086","1.0000295639038086","1.0000295639038086","1.0000882148742676","1.0000882148742676","1.0000882148742676","1.000044822692871","1.000044822692871","1.000044822692871","1.000950813293457","1.000950813293457","1.000950813293457","1.000231385231018","1.000231385231018","1.000231385231018","1.0026782751083374","1.0026782751083374","1.0026782751083374","2.13914155960083","2.13914155960083","2.13914155960083","1.00224769115448","1.00224769115448","1.00224769115448","1.0038074254989624","1.0038074254989624","1.0038074254989624","1.0001426935195923","1.0001426935195923","1.0001426935195923"
"57","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0000817775726318","1.0000817775726318","1.0000817775726318","1.0000462532043457","1.0000462532043457","1.0000462532043457","1.00087308883667","1.00087308883667","1.00087308883667","1.0002080202102661","1.0002080202102661","1.0002080202102661","1.0009099245071411","1.0009099245071411","1.0009099245071411","2.0575687885284424","2.0575687885284424","2.0575687885284424","1.0025290250778198","1.0025290250778198","1.0025290250778198","1.0010913610458374","1.0010913610458374","1.0010913610458374","1.0001466274261475","1.0001466274261475","1.0001466274261475"
"58","1.0000271797180176","1.0000271797180176","1.0000271797180176","1.000072717666626","1.000072717666626","1.000072717666626","1.0000438690185547","1.0000438690185547","1.0000438690185547","1.00093412399292","1.00093412399292","1.00093412399292","1.0001643896102905","1.0001643896102905","1.0001643896102905","1.0032243728637695","1.0032243728637695","1.0032243728637695","3.1605403423309326","3.1605403423309326","3.1605403423309326","1.0024549961090088","1.0024549961090088","1.0024549961090088","1.0029261112213135","1.0029261112213135","1.0029261112213135","1.0001518726348877","1.0001518726348877","1.0001518726348877"
"59","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0000947713851929","1.0000947713851929","1.0000947713851929","1.000038743019104","1.000038743019104","1.000038743019104","1.0007736682891846","1.0007736682891846","1.0007736682891846","1.000173807144165","1.000173807144165","1.000173807144165","1.003836750984192","1.003836750984192","1.003836750984192","2.859497308731079","2.859497308731079","2.859497308731079","1.002428412437439","1.002428412437439","1.002428412437439","1.004372477531433","1.004372477531433","1.004372477531433","1.0001226663589478","1.0001226663589478","1.0001226663589478"
"60","1.000025749206543","1.000025749206543","1.000025749206543","1.0000792741775513","1.0000792741775513","1.0000792741775513","1.0000433921813965","1.0000433921813965","1.0000433921813965","1.0010102987289429","1.0010102987289429","1.0010102987289429","1.0001602172851562","1.0001602172851562","1.0001602172851562","1.0020989179611206","1.0020989179611206","1.0020989179611206","3.4125213623046875","3.4125213623046875","3.4125213623046875","1.002179503440857","1.002179503440857","1.002179503440857","1.0046727657318115","1.0046727657318115","1.0046727657318115","1.000121831893921","1.000121831893921","1.000121831893921"
"61","1.0000276565551758","1.0000276565551758","1.0000276565551758","1.0000725984573364","1.0000725984573364","1.0000725984573364","1.0000404119491577","1.0000404119491577","1.0000404119491577","1.0010639429092407","1.0010639429092407","1.0010639429092407","1.0001164674758911","1.0001164674758911","1.0001164674758911","1.0031969547271729","1.0031969547271729","1.0031969547271729","3.085702419281006","3.085702419281006","3.085702419281006","1.002318024635315","1.002318024635315","1.002318024635315","1.001458764076233","1.001458764076233","1.001458764076233","1.0001205205917358","1.0001205205917358","1.0001205205917358"
"62","1.0000228881835938","1.0000228881835938","1.0000228881835938","1.0000743865966797","1.0000743865966797","1.0000743865966797","1.0000423192977905","1.0000423192977905","1.0000423192977905","1.0010653734207153","1.0010653734207153","1.0010653734207153","1.0002341270446777","1.0002341270446777","1.0002341270446777","1.0028268098831177","1.0028268098831177","1.0028268098831177","2.3413503170013428","2.3413503170013428","2.3413503170013428","1.0029569864273071","1.0029569864273071","1.0029569864273071","1.0011643171310425","1.0011643171310425","1.0011643171310425","1.0001254081726074","1.0001254081726074","1.0001254081726074"
"63","1.000027060508728","1.000027060508728","1.000027060508728","1.0000817775726318","1.0000817775726318","1.0000817775726318","1.0000396966934204","1.0000396966934204","1.0000396966934204","1.0008678436279297","1.0008678436279297","1.0008678436279297","1.000195026397705","1.000195026397705","1.000195026397705","1.002061367034912","1.002061367034912","1.002061367034912","3.197944402694702","3.197944402694702","3.197944402694702","1.0021175146102905","1.0021175146102905","1.0021175146102905","1.0009074211120605","1.0009074211120605","1.0009074211120605","1.000113844871521","1.000113844871521","1.000113844871521"
"64","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.0000921487808228","1.0000921487808228","1.0000921487808228","1.0000380277633667","1.0000380277633667","1.0000380277633667","1.0009108781814575","1.0009108781814575","1.0009108781814575","1.0001431703567505","1.0001431703567505","1.0001431703567505","1.0025138854980469","1.0025138854980469","1.0025138854980469","3.6513519287109375","3.6513519287109375","3.6513519287109375","1.0027704238891602","1.0027704238891602","1.0027704238891602","1.0015403032302856","1.0015403032302856","1.0015403032302856","1.0001025199890137","1.0001025199890137","1.0001025199890137"
"65","1.0000226497650146","1.0000226497650146","1.0000226497650146","1.0000767707824707","1.0000767707824707","1.0000767707824707","1.0000423192977905","1.0000423192977905","1.0000423192977905","1.000753402709961","1.000753402709961","1.000753402709961","1.000143051147461","1.000143051147461","1.000143051147461","1.0037471055984497","1.0037471055984497","1.0037471055984497","2.385179281234741","2.385179281234741","2.385179281234741","1.002686858177185","1.002686858177185","1.002686858177185","1.0042012929916382","1.0042012929916382","1.0042012929916382","1.000113606452942","1.000113606452942","1.000113606452942"
"66","1.0000258684158325","1.0000258684158325","1.0000258684158325","1.0000708103179932","1.0000708103179932","1.0000708103179932","1.0000380277633667","1.0000380277633667","1.0000380277633667","1.000854253768921","1.000854253768921","1.000854253768921","1.0001369714736938","1.0001369714736938","1.0001369714736938","1.0024497509002686","1.0024497509002686","1.0024497509002686","2.3048975467681885","2.3048975467681885","2.3048975467681885","1.0024292469024658","1.0024292469024658","1.0024292469024658","1.0025075674057007","1.0025075674057007","1.0025075674057007","1.0000985860824585","1.0000985860824585","1.0000985860824585"
"67","1.0000221729278564","1.0000221729278564","1.0000221729278564","1.000071406364441","1.000071406364441","1.000071406364441","1.0000410079956055","1.0000410079956055","1.0000410079956055","1.0007832050323486","1.0007832050323486","1.0007832050323486","1.0001437664031982","1.0001437664031982","1.0001437664031982","1.002487301826477","1.002487301826477","1.002487301826477","2.597655773162842","2.597655773162842","2.597655773162842","1.0023939609527588","1.0023939609527588","1.0023939609527588","1.0015974044799805","1.0015974044799805","1.0015974044799805","1.000096082687378","1.000096082687378","1.000096082687378"
